DocID,FilerName,MemberName,State,District,Year,Destination,FilingType,DepartureDate,ReturnDate,TravelSponsor
500005983,Hanna Woodburn,"Coffman, Mike",CO,6,2011,"New York, NY",Original,5/19/2011,5/20/2011,American Youth Policy Forum
500005984,Eulice Brandon Garrett,"Cleaver, Emanuel",MO,5,2011,"Liberia, Costa Rica",Original,4/25/2011,4/29/2011,ICCF
500005985,David Mork,"Roskam, Peter",IL,6,2011,"Cambridge, MD",Original,5/12/2011,5/13/2011,The Congressional Institute
500005988,Ruth McDonald,"Cooper, Jim",TN,5,2011,"Atlanta, GA",Original,5/16/2011,5/17/2011,The Campaign for Public Health Foundation
500005989,Travis Moore,"Waxman, Henry A.",CA,33,2011,"New York, NY",Original,5/19/2011,5/20/2011,The American Youth Policy Forum
500005990,Ja'Ron K. Smith,"Jordan, Jim",OH,4,2011,"Westlake Village, CA",Amendment,1/27/2011,1/29/2011,The Heritage Foundation
500005991,Matthew Paul McCabe,"King, Peter",NY,2,2011,"Brussels, Belgium",Original,5/17/2011,5/21/2011,Bertelsmann Foundation
500005992,Barney Frank,"Frank, Barney",MA,4,2011,"New York, NY",Original,5/22/2011,5/23/2011,92nd Street Y
500005993,Dennis Wirtz,"Shuster, Bill",PA,9,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500005994,James Cilke,"Camp, Dave",MI,4,2011,"Santa Fe, NM",Original,5/11/2011,5/15/2011,New Mexico Tax Research Institute
500005995,Kristeen Witt,"Camp, Dave",MI,4,2011,"Chicago, IL",Original,5/19/2011,5/20/2011,"Illinois Institute of Technology, Chicago-Kent College of Law"
500005996,Troy D. Stock,"Chaffetz, Jason",UT,3,2011,"Brussels, Belgium",Original,5/14/2011,5/22/2011,Bertelsmann Foundation
500005997,Jon DeWitte,"Huizenga, Bill",MI,2,2011,"Hyatt Regency Chesapeake Bay,",Original,5/12/2011,5/14/2011,Congressional Institute
500005998,Mary Sprayregen,"Welch, Peter",VT,0,2011,"Brussels, Belgium",Original,5/17/2011,5/22/2011,Bertelsmann Foundation
500006002,Maria Mahler-Haug,"Sires, Albio",NJ,8,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006003,Ryan Crumpler,"McKeon, Howard P. ""Buck""",CA,25,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006004,David Richmond,"Faleomavaega, Eni F. H.",AS,0,2011,"Cairo, Egypt",Original,5/14/2011,5/18/2011,Humpty Dumpty Institute (HDI) and Danieli Corporation
500006005,Richard Hudson,"Conaway, K.",TX,11,2011,"Cambridge, MD",Original,5/12/2011,5/14/2011,The Congressional Institute
500006006,Nishith Pandya,"Rush, Bobby",IL,1,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006007,Stephanie Hammond,"Franks, Trent",AZ,8,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006008,Tia Teabout,"Payne, Donald M.",NJ,10,2011,"New York, NY",Original,5/19/2011,5/20/2011,American Youth Policy Forum (AYPF)
500006009,Maximiliano Trujillo,"Velazquez, Nydia",NY,7,2011,"Queenstown, MD",Original,6/21/2011,6/22/2011,Partnership for a Secure America
500006010,Kristopher Ensley,"King, Peter",NY,2,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006011,Katherine Ott,"Doyle, Michael",PA,14,2011,"Brussels, Belgium",Original,5/17/2011,5/22/2011,"Bertelsmann Stifung, Bertelsmann Foundation"
500006012,Jack Thompson,"Alexander, Rodney",LA,5,2011,"Istanbul, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006013,Marisela Salayandia,"Thompson, Bennie",MS,2,2011,"Brussels, Belgium",Original,5/16/2011,5/22/2011,Bertelsmann Foundation
500006014,Justin Tanner,"Gohmert, Louie",TX,1,2011,"Istanbul, Turkey",Original,5/14/2011,5/24/2011,Turquoise Council of Americans and Eurasians
500006015,Robert J. Dold,"Dold, Robert J.",IL,10,2011,"Tel Aviv, Israel",Original,5/15/2011,5/20/2011,Jewish United Fund of Metropolitan Chicago
500006016,Marsha Blackburn,"Blackburn, Marsha",TN,7,2011,"Dallas, TX",Original,5/18/2011,5/19/2011,Telecommunications Industry Association
500006017,William Y. Anderson,"Scott, David",GA,13,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006018,Richard Hudson,"Conaway, K.",TX,11,2011,"Anatalya, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006018,Richard Hudson,"Conaway, K.",TX,11,2011,"Ankara, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006018,Richard Hudson,"Conaway, K.",TX,11,2011,"Istanbul, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006019,Earl Blumenauer,"Blumenauer, Earl",OR,3,2011,"Anaheim, CA",Original,5/22/2011,5/23/2011,American Wind Energy Association (AWEA)
500006020,Angelina Mancillas,"Sanchez, Linda",CA,38,2011,"New York, NY",Original,5/19/2011,5/20/2011,American Youth Policy Forum
500006022,David Stern,"Dold, Robert J.",IL,10,2011,"Tel Aviv, Israel",Original,5/15/2011,5/22/2011,Jewish United Fund of Metropolitan Chicago
500006023,"Henry C. ""Hank"" Johnson","Johnson, Henry",GA,4,2011,"Istanbul, Turkey",Original,4/16/2011,4/23/2011,Istanbul Center
500006024,Erica Fein,"Dingell, John D.",MI,12,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006025,Cory Horton,"Thompson, Bennie",MS,2,2011,"Istanbul, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006026,Brendan Belair,"Carter, John",TX,31,2011,"Istanbul, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006027,Sondra Spaulding Boddie,"Meeks, Gregory",NY,5,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006028,Jonathan L. Halpern,"Bishop, Sanford",GA,2,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006029,Renee Howell Hudson,"Quayle, Benjamin",AZ,3,2011,"Istanbul, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006030,Michael Hermann,"Waxman, Henry A.",CA,33,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006031,Robert Simms,"Shuster, Bill",PA,9,2011,"Chesapeake, MD",Original,5/12/2011,5/14/2011,Congressional Institute
500006032,Tara Arterburn,"Tipton, Scott",CO,3,2011,"Atlanta, GA",Original,5/16/2011,5/17/2011,The Campaign for Public Health Foundation
500006033,Marcia Knutson,"Moran, James P.",VA,8,2011,"New York, NY",Original,5/19/2011,5/20/2011,American Youth Policy Forum
500006034,Jesse Lashbrook,"Olson, Pete",TX,22,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources
500006035,Ryan Keating,"Ryan, Tim",OH,13,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006036,Amena Ross,"Green, Al",TX,9,2011,"New York, NY",Original,5/19/2011,5/20/2011,American Youth Policy Forum
500006037,Clifton R. S. Williams III,"Fudge, Marcia",OH,11,2011,"New York, NY",Original,5/19/2011,5/20/2011,American Youth Policy Forum
500006038,Gina Santucci,"Poe, Ted",TX,2,2011,"Istanbul, Turkey",Original,5/14/2011,5/22/2011,Turquoise Council of Americans and Eurasians
500006039,Jesse Lashbrook,"Olson, Pete",TX,22,2011,"Canonsburg, PA",Amendment,6/6/2011,6/7/2011,Range Resources
500006040,Tasha Cole,"Wilson, Frederica",FL,24,2011,"Cairo, Egypt",Original,5/14/2011,5/18/2011,The Humpty Dumpty Institute
500006042,Brooke Bialke,"Bachmann, Michele",MN,6,2011,"Cambridge, MD",Original,5/12/2011,5/14/2011,Congressional Institute
500006043,Catlin O'Neill,"Pelosi, Nancy",CA,12,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006044,Michal Freedhoff,"Markey, Edward J.",MA,5,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources
500006045,Oliver Schwab,"Schweikert, David",AZ,6,2011,"Hyatt Chesapeake Bay, Cambridg",Original,5/12/2011,5/14/2011,Congressional Institute
500006046,Daniel M. Casto,"Capito, Shelley Moore",WV,2,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006047,Schylr Greggs,"Sessions, Pete",TX,32,2011,"New York, NY",Original,5/19/2011,5/20/2011,American Youth Policy Forum
500006049,Garrett Golding,"Upton, Fred",MI,6,2011,"Queenstown, MD",Original,5/21/2011,5/22/2011,Partnership for a Secure America
500006051,Sarah Hale,"Myrick, Sue Wilkins",NC,9,2011,"Cambridge, MD",Original,5/13/2011,5/14/2011,The Congressional Institute
500006053,Andrew P Zach,"Hall, Ralph M.",TX,4,2011,"Brussels, Belgium",Original,5/17/2011,5/22/2011,"Bertelsmann Stiftung, Bertelsmann Foundation"
500006054,Jeffrey Jezierski,"McKinley, David",WV,1,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources
500006055,Christopher Roper Schell,"Hall, Ralph M.",TX,4,2011,"Istanbul, Turkey",Original,5/14/2011,5/28/2011,Turquoise Council of Americans and Eurasians
500006056,Alan Lee,"McDermott, Jim",WA,7,2011,"Brussels, Belgium",Original,5/24/2011,5/29/2011,Climate Parliament
500006058,Joseph P. Mais,"Grijalva, Raul",AZ,3,2011,"Ontario, Canada",Original,6/2/2011,6/3/2011,National Public Education Support Fund
500006058,Joseph P. Mais,"Grijalva, Raul",AZ,3,2011,"Toronto, Canada",Original,6/2/2011,6/3/2011,National Public Education Support Fund
500006060,Hilary Moffett,"Boren, Dan",OK,2,2011,"Southpointe, PA",Original,6/6/2011,6/7/2011,Range Resources
500006061,Shane Skelton,"Latta, Robert",OH,5,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources
500006062,Kyle Oliver,"Hall, Ralph M.",TX,4,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006063,Avenel Joseph,"Markey, Edward J.",MA,5,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006064,Monica Jirik,"Smith, Adrian",NE,3,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006064,Monica Jirik,"Smith, Adrian",NE,3,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006065,Michael Beckerman,"Upton, Fred",MI,6,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006065,Michael Beckerman,"Upton, Fred",MI,6,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006066,James D. Barnette,"Upton, Fred",MI,6,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006066,James D. Barnette,"Upton, Fred",MI,6,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006067,Donna M. Christensen,"Christensen, Donna M.",VI,0,2011,"Newark, NJ",Original,5/20/2011,5/21/2011,Congressional Black Caucus Foundation
500006068,Diane Rinaldo,"Rogers, Mike",AL,3,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006068,Diane Rinaldo,"Rogers, Mike",AL,3,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006069,Earl Blumenauer,"Blumenauer, Earl",OR,3,2011,"Madison, WI",Original,6/3/2011,6/4/2011,The Congress of New Urbanism
500006070,Catherine Tran,"Larson, John",CT,1,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006070,Catherine Tran,"Larson, John",CT,1,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006072,Robert J. Dold,"Dold, Robert J.",IL,10,2011,"Tel Aviv, Israel",Original,5/15/2011,5/20/2011,Jewish United Fund of Metropolitan Chicago
500006075,John J. Whitt,"Bordallo, Madeleine",GU,0,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006075,John J. Whitt,"Bordallo, Madeleine",GU,0,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006076,Elizabeth King,"Fattah, Chaka",PA,2,2011,"Toronto, Canada",Original,6/2/2011,6/3/2011,Education Funders Strategy Group
500006078,Ralph Bradley Miller,"Miller, Brad",NC,13,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006078,Ralph Bradley Miller,"Miller, Brad",NC,13,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006080,Lindsay Mosshart,"Green, Gene",TX,29,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006081,Jason Steinbaum,"Engel, Eliot",NY,16,2011,"Hanover, NH",Original,5/16/2011,5/17/2011,Dartmouth College Hillel
500006082,Jim McDermott,"McDermott, Jim",WA,7,2011,"New York, NY",Original,6/6/2011,6/10/2011,IPU (Inter Parliamentary Union)
500006084,Ryan K. Hedgepeth,"Miller, Brad",NC,13,2011,"Ankara, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006084,Ryan K. Hedgepeth,"Miller, Brad",NC,13,2011,"Istanbul, Turkey",Original,5/26/2011,5/31/2011,Turkish Coalition of America
500006086,John Lewis,"Lewis, John",GA,5,2011,"Las Vegas, NV",Original,4/29/2011,4/30/2011,First African Methodist Episcopal Church
500006087,Julie Nickson,"Lee, Barbara",CA,13,2011,"Cairo, Egypt",Original,5/14/2011,5/18/2011,Humpty Dumpty Institute (HDI) and Danieli Corporation
500006088,Brandon Bragato,"Grijalva, Raul",AZ,3,2011,"Bogota, Columbia",Original,5/27/2011,6/4/2011,Alliance for Global Justice
500006089,Michael Collins,"Lewis, John",GA,5,2011,"Las Vegas, NV",Original,4/29/2011,4/30/2011,First African Methodist Episcopal Church
500006090,Jaynelle Stevens,"Critz, Mark S.",PA,12,2011,"Southpointe, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006091,Noel Anne Holmes,"Critz, Mark S.",PA,12,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006092,Michael P. Julian,"Ryan, Tim",OH,13,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corp.
500006093,Melissa Salmanowitz,"Miller, George",CA,11,2011,"San Francisco, CA",Original,6/9/2011,6/12/2011,Stanford University
500006094,Michael Lenn,"Sensenbrenner, F.",WI,5,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006095,Julie Tippens,"Hanabusa, Colleen",HI,1,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006096,Jamieson P. Brown,"Hall, Ralph M.",TX,4,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006097,Cory Toth,"McKinley, David",WV,1,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corporation
500006098,Ana Unruh Cohen,"Markey, Edward J.",MA,5,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources Corportation
500006099,Catherine Tran,"Larson, John",CT,1,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006100,Ryan Walker,"Latta, Robert",OH,5,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,Information Technology Industry Foundation
500006101,Mallori McClure,"Lamborn, Doug",CO,5,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources
500006102,Betty McCollum,"McCollum, Betty",MN,4,2011,"Cairo, Egypt",Original,6/3/2011,6/10/2011,J Street Education Fund
500006102,Betty McCollum,"McCollum, Betty",MN,4,2011,"Jerusalem, Israel",Original,6/3/2011,6/10/2011,J Street Education Fund
500006103,John Yarmuth,"Yarmuth, John",KY,3,2011,"Cairo, Egypt",Original,6/3/2011,6/11/2011,J Street Education Fund
500006103,John Yarmuth,"Yarmuth, John",KY,3,2011,"Jerusalem, Israel",Original,6/3/2011,6/11/2011,J Street Education Fund
500006104,Norman Singleton,"Paul, Ron",TX,14,2011,"Chicago, IL",Original,6/9/2011,6/10/2011,Health Keepers Alliance
500006105,K. Michael Conaway,"Conaway, K.",TX,11,2011,"Westlake Village, CA",Amendment,1/27/2011,1/29/2011,The Heritage Foundation
500006106,Troy D. Stock,"Chaffetz, Jason",UT,3,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006109,Donald M. Payne,"Payne, Donald M.",NJ,10,2011,"Hartford, CT",Original,6/9/2011,6/11/2011,Harriet Beecher Stowe Center
500006110,Steve Cohen,"Cohen, Steve",TN,9,2011,"Cairo, Egypt",Original,6/3/2011,6/11/2011,"J Street Education Fund, Inc."
500006110,Steve Cohen,"Cohen, Steve",TN,9,2011,"Tel Aviv, Israel",Original,6/3/2011,6/11/2011,"J Street Education Fund, Inc."
500006111,Jenifer Megan Bel,"Scalise, Steve",LA,1,2011,"Canonsburg, PA",Original,6/6/2011,6/7/2011,Range Resources
500006113,Karen Bass,"Bass, Karen",CA,37,2011,"Havana, Cuba",Original,6/5/2011,6/12/2011,The Center for Democracy in the Americas
500006115,Wm. Lacy Clay,"Clay, Wm.",MO,1,2011,"Hartford, CT",Original,6/9/2011,6/11/2011,Harriet Beecher Stowe Center
500006116,Lynn Woolsey,"Woolsey, Lynn C.",CA,6,2011,"Cairo, Egypt",Original,6/3/2011,6/11/2011,J Street Education Fund
500006116,Lynn Woolsey,"Woolsey, Lynn C.",CA,6,2011,"Jerusalem, Israel",Original,6/3/2011,6/11/2011,J Street Education Fund
500006118,Roger C. Sherman,"Waxman, Henry A.",CA,33,2011,"San Francisco, CA",Original,6/8/2011,6/10/2011,ITIF - The Information Technology and Innovation Foundation
500006120,Cara Toman,"Altmire, Jason",PA,4,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006122,Corrine Brown,"Brown, Corrine",FL,5,2011,"Hartford, Connecticut",Original,6/10/2011,6/11/2011,Harriet Beecher Stowe Center
500006122,Corrine Brown,"Brown, Corrine",FL,5,2011,"New York, NY",Original,6/10/2011,6/11/2011,Harriet Beecher Stowe Center
500006123,Laurent Crenshaw,"Issa, Darrell",CA,49,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology & Innovation Foundation
500006124,Emanuel Cleaver,"Cleaver, Emanuel",MO,5,2011,"Hartford, CT",Original,6/9/2011,6/10/2011,The Harriet Beecher Stowe Center
500006127,Mischa Fisher,"Hultgren, Randy",IL,14,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006129,Geoff Davis,"Davis, Geoff",KY,4,2011,"Tel Aviv, Israel",Original,6/4/2011,6/11/2011,"The Telos Group, Inc."
500006130,Chistopher King,"Johnson, Eddie",TX,30,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006132,Donald M. Payne,"Payne, Donald M.",NJ,10,2011,"Hartford, CT",Amendment,6/9/2011,6/11/2011,Harriet Beecher Stowe Center
500006134,Reynold Schweickhardt,"Lungren, Daniel E.",CA,3,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006135,Ricky Le,"Lungren, Daniel E.",CA,3,2011,"San Francisco, CA",Original,6/8/2011,6/12/2011,ITIF
500006136,Sam Farr,"Farr, Sam",CA,20,2011,"Cairo, Egypt",Original,6/3/2011,6/11/2011,J Street Education Fund
500006136,Sam Farr,"Farr, Sam",CA,20,2011,"Jerusalem, Israel",Original,6/3/2011,6/11/2011,J Street Education Fund
500006137,Marvene Resendez,"Larson, John",CT,1,2011,"Hartford, CT",Original,6/8/2011,6/11/2011,Harriet Beecher Stowe Center
500006139,Sajit Gandhi,"Berman, Howard L.",CA,28,2011,"New York, NY",Original,4/28/2011,4/30/2011,New York University
500006140,CJ Karamargin,"Giffords, Gabrielle",AZ,8,2011,"New York, NY",Original,4/21/2011,4/23/2011,NBC News - Dateline NBC
500006141,Pia Carusone,"Giffords, Gabrielle",AZ,8,2011,"Albany, NY",Original,4/21/2011,4/25/2011,NBC News - Dateline NBC
500006141,Pia Carusone,"Giffords, Gabrielle",AZ,8,2011,"New York, NY",Original,4/21/2011,4/25/2011,NBC News - Dateline NBC
500006142,Matthew P. Lavoie,"Herger, Wally",CA,2,2011,"Palo Alto, CA",Original,6/8/2011,6/10/2011,The Information Technology and Innovation Foundation
500006143,G.K. Butterfield,"Butterfield, G.",NC,1,2011,"Hartford, CT",Original,6/10/2011,6/11/2011,Harriet Beecher Stowe Center
500006143,G.K. Butterfield,"Butterfield, G.",NC,1,2011,"Washington, DC",Original,6/10/2011,6/11/2011,Harriet Beecher Stowe Center
500006144,Kenneth DeGraff,"Pelosi, Nancy",CA,12,2011,"San Francisco, CA",Original,6/8/2011,6/10/2011,Information Technology and Innovation Foundation
